Order ID,Order Date,Ship Date,Customer ID,Customer Name,Segment,Country,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-101473,2023-08-22,2023-08-27,C-002,Customer 002,Corporate,India,Chennai,Tamil Nadu,West,Furniture,Furnishings,Furnishings Model 8,9001.96,5,0.15,124.97
ORD-101474,2024-05-04,2024-05-10,C-011,Customer 011,Home Office,India,Mumbai,Telangana,West,Furniture,Bookcases,Bookcases Model 4,17577.91,4,0.15,76.59
ORD-101475,2024-10-11,2024-10-13,C-055,Customer 055,Home Office,India,Delhi,Maharashtra,North,Technology,Machines,Machines Model 5,23519.08,3,0.0,5539.95
ORD-101476,2024-06-11,2024-06-16,C-018,Customer 018,Home Office,India,Mumbai,Karnataka,East,Furniture,Furnishings,Furnishings Model 15,7742.8,3,0.0,944.56
ORD-101477,2024-04-30,2024-05-05,C-085,Customer 085,Consumer,India,Chennai,Telangana,West,Furniture,Furnishings,Furnishings Model 19,1772.24,1,0.1,60.5
ORD-101478,2024-10-17,2024-10-24,C-169,Customer 169,Corporate,India,Chennai,Karnataka,North,Office Supplies,Binders,Binders Model 10,1877.27,3,0.3,-12.91
ORD-101479,2023-01-27,2023-02-01,C-181,Customer 181,Consumer,India,Mumbai,Karnataka,West,Furniture,Chairs,Chairs Model 3,7951.59,3,0.2,530.78
ORD-101480,2023-01-13,2023-01-20,C-013,Customer 013,Corporate,India,Hyderabad,Maharashtra,West,Technology,Accessories,Accessories Model 13,7386.67,1,0.4,403.17
ORD-101481,2023-01-01,2023-01-07,C-199,Customer 199,Corporate,India,Mumbai,Tamil Nadu,South,Technology,Accessories,Accessories Model 24,14021.68,2,0.3,-372.08
ORD-101482,2024-06-29,2024-07-04,C-002,Customer 002,Corporate,India,Bangalore,Telangana,South,Office Supplies,Paper,Paper Model 7,2941.31,7,0.0,186.14
ORD-101483,2023-04-11,2023-04-15,C-155,Customer 155,Home Office,India,Bangalore,Maharashtra,South,Furniture,Chairs,Chairs Model 17,11096.46,4,0.05,-181.59
ORD-101484,2024-01-03,2024-01-06,C-008,Customer 008,Corporate,India,Chennai,Delhi,South,Technology,Accessories,Accessories Model 4,17544.97,4,0.0,3827.39
ORD-101485,2023-11-26,2023-11-27,C-216,Customer 216,Home Office,India,Delhi,Karnataka,North,Furniture,Furnishings,Furnishings Model 10,16008.17,4,0.0,2854.02
ORD-101486,2023-12-20,2023-12-21,C-008,Customer 008,Consumer,India,Mumbai,Telangana,North,Office Supplies,Storage,Storage Model 1,7557.15,6,0.05,1188.96
ORD-101487,2024-08-10,2024-08-12,C-214,Customer 214,Consumer,India,Chennai,Telangana,South,Technology,Phones,Phones Model 18,13963.29,5,0.2,850.91
ORD-101488,2024-08-04,2024-08-10,C-077,Customer 077,Home Office,India,Chennai,Telangana,East,Technology,Accessories,Accessories Model 2,13210.94,5,0.0,2769.42
ORD-101489,2023-11-15,2023-11-16,C-019,Customer 019,Consumer,India,Hyderabad,Delhi,East,Technology,Copiers,Copiers Model 8,20889.69,4,0.0,5613.62
ORD-101490,2023-11-09,2023-11-16,C-064,Customer 064,Corporate,India,Bangalore,Maharashtra,East,Office Supplies,Storage,Storage Model 20,7026.93,7,0.0,813.01
ORD-101491,2023-04-15,2023-04-21,C-281,Customer 281,Home Office,India,Hyderabad,Karnataka,North,Furniture,Furnishings,Furnishings Model 11,30324.51,7,0.2,212.77
ORD-101492,2023-05-18,2023-05-25,C-018,Customer 018,Consumer,India,Bangalore,Tamil Nadu,South,Furniture,Furnishings,Furnishings Model 14,4313.33,1,0.05,-18.84
ORD-101493,2023-03-28,2023-03-29,C-127,Customer 127,Home Office,India,Delhi,Tamil Nadu,North,Technology,Copiers,Copiers Model 24,44585.77,5,0.1,8382.19
ORD-101494,2023-10-12,2023-10-19,C-049,Customer 049,Home Office,India,Hyderabad,Telangana,North,Office Supplies,Binders,Binders Model 22,561.3,1,0.4,-0.4
ORD-101495,2024-11-19,2024-11-22,C-290,Customer 290,Home Office,India,Chennai,Delhi,East,Technology,Copiers,Copiers Model 17,16247.42,6,0.1,2795.23
ORD-101496,2023-03-14,2023-03-17,C-147,Customer 147,Home Office,India,Bangalore,Telangana,West,Furniture,Furnishings,Furnishings Model 4,23088.73,7,0.05,1432.76
ORD-101497,2023-02-01,2023-02-06,C-025,Customer 025,Consumer,India,Chennai,Delhi,South,Furniture,Chairs,Chairs Model 1,2285.44,1,0.3,-366.77
ORD-101498,2024-11-09,2024-11-14,C-012,Customer 012,Home Office,India,Mumbai,Karnataka,South,Office Supplies,Binders,Binders Model 8,2967.83,5,0.15,79.39
ORD-101499,2023-11-09,2023-11-12,C-025,Customer 025,Home Office,India,Chennai,Karnataka,North,Furniture,Chairs,Chairs Model 20,9200.95,6,0.15,-117.56
ORD-101500,2023-12-24,2023-12-25,C-129,Customer 129,Corporate,India,Bangalore,Delhi,East,Furniture,Tables,Tables Model 22,17422.3,4,0.25,-4135.21
ORD-101501,2024-06-20,2024-06-26,C-022,Customer 022,Corporate,India,Mumbai,Delhi,South,Office Supplies,Art,Art Model 6,2812.95,5,0.05,159.1
ORD-101502,2023-06-12,2023-06-15,C-060,Customer 060,Corporate,India,Mumbai,Maharashtra,East,Furniture,Bookcases,Bookcases Model 10,8273.35,2,0.2,-229.5
ORD-101503,2024-03-30,2024-04-01,C-038,Customer 038,Corporate,India,Bangalore,Karnataka,West,Office Supplies,Storage,Storage Model 15,3236.04,3,0.15,435.49
ORD-101504,2024-01-22,2024-01-27,C-007,Customer 007,Corporate,India,Hyderabad,Tamil Nadu,South,Technology,Machines,Machines Model 13,5545.93,1,0.3,-228.7
ORD-101505,2024-09-12,2024-09-18,C-002,Customer 002,Consumer,India,Delhi,Tamil Nadu,South,Technology,Accessories,Accessories Model 6,14406.43,2,0.15,1741.41
ORD-101506,2024-02-21,2024-02-28,C-104,Customer 104,Home Office,India,Hyderabad,Telangana,South,Office Supplies,Binders,Binders Model 22,3302.83,5,0.2,-158.28
ORD-101507,2024-08-11,2024-08-16,C-011,Customer 011,Consumer,India,Mumbai,Delhi,West,Furniture,Furnishings,Furnishings Model 11,12276.71,6,0.1,1057.67
ORD-101508,2023-01-03,2023-01-08,C-060,Customer 060,Home Office,India,Chennai,Telangana,North,Office Supplies,Binders,Binders Model 8,6955.28,7,0.5,-1131.02
ORD-101509,2023-06-26,2023-06-29,C-285,Customer 285,Home Office,India,Chennai,Tamil Nadu,West,Technology,Machines,Machines Model 3,45975.01,7,0.1,7576.15
ORD-101510,2023-08-07,2023-08-11,C-004,Customer 004,Consumer,India,Hyderabad,Karnataka,North,Technology,Accessories,Accessories Model 1,17968.66,6,0.5,-1613.04
ORD-101511,2023-04-12,2023-04-17,C-082,Customer 082,Corporate,India,Chennai,Delhi,South,Office Supplies,Art,Art Model 18,7371.24,7,0.2,-358.36
ORD-101512,2024-07-06,2024-07-09,C-280,Customer 280,Corporate,India,Delhi,Maharashtra,East,Technology,Copiers,Copiers Model 17,40584.45,7,0.0,7778.94
ORD-101513,2023-12-17,2023-12-19,C-105,Customer 105,Home Office,India,Mumbai,Karnataka,South,Furniture,Chairs,Chairs Model 17,1381.51,1,0.1,-102.56
ORD-101514,2023-02-15,2023-02-17,C-030,Customer 030,Corporate,India,Mumbai,Telangana,North,Office Supplies,Binders,Binders Model 23,6912.67,7,0.2,896.41
ORD-101515,2024-04-11,2024-04-15,C-017,Customer 017,Corporate,India,Chennai,Delhi,South,Furniture,Chairs,Chairs Model 8,8836.37,2,0.0,479.52
ORD-101516,2024-05-14,2024-05-18,C-163,Customer 163,Home Office,India,Mumbai,Maharashtra,West,Office Supplies,Binders,Binders Model 18,3149.0,5,0.1,618.59
ORD-101517,2023-05-02,2023-05-08,C-046,Customer 046,Home Office,India,Delhi,Karnataka,West,Technology,Machines,Machines Model 5,30509.61,4,0.4,208.42
ORD-101518,2024-11-16,2024-11-17,C-255,Customer 255,Home Office,India,Chennai,Tamil Nadu,South,Technology,Copiers,Copiers Model 4,14889.03,4,0.15,1825.14
ORD-101519,2024-08-12,2024-08-13,C-091,Customer 091,Consumer,India,Chennai,Telangana,West,Office Supplies,Paper,Paper Model 6,1594.03,3,0.1,266.0
ORD-101520,2023-05-24,2023-05-31,C-010,Customer 010,Home Office,India,Bangalore,Karnataka,South,Office Supplies,Art,Art Model 15,6026.75,6,0.05,482.47
ORD-101521,2024-03-11,2024-03-12,C-008,Customer 008,Consumer,India,Chennai,Maharashtra,South,Furniture,Bookcases,Bookcases Model 22,10918.7,4,0.3,-1443.62
ORD-101522,2023-04-12,2023-04-13,C-198,Customer 198,Home Office,India,Delhi,Maharashtra,East,Furniture,Chairs,Chairs Model 22,7447.58,5,0.15,-123.14
ORD-101523,2023-06-03,2023-06-04,C-281,Customer 281,Corporate,India,Mumbai,Karnataka,North,Furniture,Bookcases,Bookcases Model 23,25648.75,7,0.2,764.49
ORD-101524,2023-01-21,2023-01-22,C-007,Customer 007,Home Office,India,Delhi,Karnataka,North,Office Supplies,Storage,Storage Model 4,2676.44,3,0.2,29.39
ORD-101525,2024-06-12,2024-06-17,C-009,Customer 009,Home Office,India,Mumbai,Delhi,South,Technology,Phones,Phones Model 6,30770.67,5,0.05,2211.9
ORD-101526,2024-01-19,2024-01-26,C-186,Customer 186,Consumer,India,Hyderabad,Telangana,East,Technology,Accessories,Accessories Model 23,18382.65,4,0.15,2896.36
ORD-101527,2024-08-02,2024-08-08,C-016,Customer 016,Home Office,India,Mumbai,Maharashtra,East,Furniture,Bookcases,Bookcases Model 13,13358.64,5,0.15,534.75
ORD-101528,2024-12-09,2024-12-16,C-060,Customer 060,Consumer,India,Chennai,Tamil Nadu,South,Office Supplies,Art,Art Model 16,1711.44,3,0.4,-238.45
ORD-101529,2023-11-15,2023-11-20,C-055,Customer 055,Consumer,India,Chennai,Delhi,West,Technology,Machines,Machines Model 21,12885.78,4,0.4,596.09
ORD-101530,2023-02-21,2023-02-24,C-014,Customer 014,Home Office,India,Mumbai,Karnataka,South,Furniture,Tables,Tables Model 1,15590.3,4,0.4,-4902.08
ORD-101531,2023-10-11,2023-10-12,C-006,Customer 006,Consumer,India,Bangalore,Delhi,West,Office Supplies,Paper,Paper Model 23,2537.14,6,0.3,-138.82
ORD-101532,2024-08-29,2024-09-05,C-012,Customer 012,Consumer,India,Bangalore,Maharashtra,West,Furniture,Bookcases,Bookcases Model 10,22378.67,5,0.0,2757.25
ORD-101533,2023-09-29,2023-10-05,C-004,Customer 004,Home Office,India,Hyderabad,Telangana,North,Technology,Machines,Machines Model 17,54255.46,7,0.05,9444.34
ORD-101534,2023-09-02,2023-09-04,C-091,Customer 091,Corporate,India,Hyderabad,Delhi,South,Furniture,Bookcases,Bookcases Model 20,12757.64,6,0.15,-1028.09
ORD-101535,2023-11-04,2023-11-10,C-048,Customer 048,Corporate,India,Hyderabad,Karnataka,North,Furniture,Furnishings,Furnishings Model 13,13337.09,5,0.1,599.83
ORD-101536,2024-07-01,2024-07-08,C-277,Customer 277,Corporate,India,Hyderabad,Telangana,East,Technology,Copiers,Copiers Model 16,43840.03,5,0.0,6179.32
ORD-101537,2023-06-13,2023-06-14,C-178,Customer 178,Home Office,India,Delhi,Delhi,East,Furniture,Bookcases,Bookcases Model 16,6464.42,2,0.0,366.36
ORD-101538,2024-11-01,2024-11-07,C-004,Customer 004,Consumer,India,Mumbai,Tamil Nadu,East,Furniture,Chairs,Chairs Model 4,22041.36,6,0.05,2754.62
ORD-101539,2023-03-16,2023-03-19,C-016,Customer 016,Home Office,India,Chennai,Delhi,South,Office Supplies,Storage,Storage Model 24,915.66,1,0.0,56.18
ORD-101540,2024-10-04,2024-10-09,C-027,Customer 027,Consumer,India,Mumbai,Delhi,South,Office Supplies,Binders,Binders Model 24,3589.67,5,0.2,-229.81
ORD-101541,2024-10-22,2024-10-23,C-028,Customer 028,Home Office,India,Mumbai,Maharashtra,South,Furniture,Tables,Tables Model 9,4113.66,3,0.3,-1241.06
ORD-101542,2024-08-11,2024-08-13,C-249,Customer 249,Consumer,India,Mumbai,Tamil Nadu,East,Office Supplies,Art,Art Model 7,2496.0,4,0.0,292.65
ORD-101543,2023-01-10,2023-01-17,C-099,Customer 099,Corporate,India,Chennai,Karnataka,South,Furniture,Chairs,Chairs Model 22,4921.29,2,0.15,27.86
ORD-101544,2023-10-28,2023-11-02,C-271,Customer 271,Consumer,India,Chennai,Maharashtra,South,Furniture,Furnishings,Furnishings Model 23,9072.81,3,0.15,-328.51
ORD-101545,2023-01-08,2023-01-09,C-246,Customer 246,Consumer,India,Hyderabad,Tamil Nadu,South,Office Supplies,Binders,Binders Model 16,3134.38,3,0.1,84.18
ORD-101546,2024-05-05,2024-05-09,C-150,Customer 150,Consumer,India,Chennai,Telangana,South,Office Supplies,Storage,Storage Model 16,2377.25,5,0.5,-363.58
ORD-101547,2023-06-06,2023-06-09,C-145,Customer 145,Consumer,India,Chennai,Telangana,North,Furniture,Furnishings,Furnishings Model 22,1319.38,1,0.2,-60.86
ORD-101548,2023-12-15,2023-12-18,C-005,Customer 005,Home Office,India,Mumbai,Tamil Nadu,West,Office Supplies,Storage,Storage Model 16,3090.27,5,0.4,-290.53
ORD-101549,2023-10-25,2023-11-01,C-059,Customer 059,Consumer,India,Delhi,Tamil Nadu,North,Office Supplies,Binders,Binders Model 3,2095.31,2,0.2,4.3
ORD-101550,2023-09-01,2023-09-03,C-075,Customer 075,Home Office,India,Hyderabad,Maharashtra,West,Technology,Copiers,Copiers Model 19,24983.49,3,0.0,6440.32
ORD-101551,2024-08-02,2024-08-08,C-229,Customer 229,Corporate,India,Delhi,Tamil Nadu,South,Technology,Machines,Machines Model 19,22754.0,3,0.05,2018.37
ORD-101552,2024-08-06,2024-08-12,C-239,Customer 239,Home Office,India,Mumbai,Tamil Nadu,South,Technology,Accessories,Accessories Model 9,6180.34,1,0.05,758.91
ORD-101553,2024-07-03,2024-07-06,C-186,Customer 186,Corporate,India,Mumbai,Maharashtra,South,Office Supplies,Paper,Paper Model 18,849.7,1,0.15,30.62
ORD-101554,2023-05-04,2023-05-05,C-042,Customer 042,Home Office,India,Chennai,Maharashtra,West,Furniture,Furnishings,Furnishings Model 21,25339.38,7,0.1,1968.09
ORD-101555,2024-10-28,2024-11-01,C-064,Customer 064,Consumer,India,Delhi,Maharashtra,North,Furniture,Furnishings,Furnishings Model 13,11213.61,3,0.0,311.91
ORD-101556,2024-08-09,2024-08-10,C-028,Customer 028,Consumer,India,Chennai,Karnataka,North,Technology,Machines,Machines Model 18,39436.66,7,0.1,6588.94
ORD-101557,2023-12-18,2023-12-23,C-003,Customer 003,Consumer,India,Chennai,Telangana,West,Office Supplies,Storage,Storage Model 10,4312.64,7,0.0,794.04
ORD-101558,2024-10-05,2024-10-12,C-025,Customer 025,Corporate,India,Chennai,Maharashtra,South,Office Supplies,Art,Art Model 9,2406.28,3,0.05,61.42
ORD-101559,2023-06-21,2023-06-27,C-015,Customer 015,Home Office,India,Mumbai,Telangana,West,Office Supplies,Paper,Paper Model 1,2570.3,6,0.05,383.46
ORD-101560,2024-12-04,2024-12-09,C-004,Customer 004,Corporate,India,Hyderabad,Telangana,South,Furniture,Tables,Tables Model 15,7063.96,4,0.5,-2750.32
ORD-101561,2023-07-31,2023-08-03,C-217,Customer 217,Home Office,India,Hyderabad,Maharashtra,South,Furniture,Chairs,Chairs Model 21,1520.47,1,0.1,-45.31
ORD-101562,2024-06-05,2024-06-12,C-004,Customer 004,Consumer,India,Hyderabad,Telangana,North,Technology,Copiers,Copiers Model 10,7681.27,1,0.1,1459.93
ORD-101563,2024-12-12,2024-12-18,C-009,Customer 009,Corporate,India,Mumbai,Telangana,South,Office Supplies,Paper,Paper Model 4,2238.42,2,0.2,-133.02
ORD-101564,2023-07-20,2023-07-21,C-027,Customer 027,Corporate,India,Mumbai,Karnataka,West,Furniture,Bookcases,Bookcases Model 15,8059.64,2,0.1,194.69
ORD-101565,2023-08-18,2023-08-19,C-199,Customer 199,Corporate,India,Hyderabad,Delhi,West,Technology,Accessories,Accessories Model 16,37826.54,5,0.2,2951.71
ORD-101566,2023-03-22,2023-03-23,C-018,Customer 018,Consumer,India,Hyderabad,Karnataka,South,Furniture,Bookcases,Bookcases Model 20,3897.42,3,0.0,73.78
ORD-101567,2023-06-19,2023-06-20,C-168,Customer 168,Home Office,India,Hyderabad,Karnataka,North,Technology,Machines,Machines Model 16,15903.93,3,0.1,4531.48
ORD-101568,2024-11-25,2024-11-28,C-184,Customer 184,Home Office,India,Chennai,Karnataka,West,Furniture,Bookcases,Bookcases Model 17,22801.43,6,0.3,541.5
ORD-101569,2023-03-22,2023-03-23,C-236,Customer 236,Corporate,India,Hyderabad,Maharashtra,South,Furniture,Furnishings,Furnishings Model 3,4446.94,1,0.05,-25.8
ORD-101570,2024-11-18,2024-11-25,C-157,Customer 157,Consumer,India,Mumbai,Tamil Nadu,South,Office Supplies,Storage,Storage Model 3,451.9,1,0.1,19.0
ORD-101571,2023-04-09,2023-04-16,C-245,Customer 245,Corporate,India,Hyderabad,Tamil Nadu,South,Technology,Copiers,Copiers Model 23,24066.81,5,0.15,2515.96
ORD-101572,2024-07-27,2024-08-01,C-014,Customer 014,Home Office,India,Delhi,Karnataka,North,Technology,Machines,Machines Model 15,20839.88,6,0.3,1000.44
ORD-101573,2024-11-05,2024-11-08,C-059,Customer 059,Corporate,India,Mumbai,Tamil Nadu,North,Technology,Copiers,Copiers Model 12,6754.11,1,0.1,1134.26
ORD-101574,2023-11-28,2023-12-02,C-167,Customer 167,Home Office,India,Chennai,Maharashtra,South,Furniture,Bookcases,Bookcases Model 4,8048.39,5,0.0,120.8
ORD-101575,2023-07-22,2023-07-29,C-189,Customer 189,Corporate,India,Bangalore,Delhi,South,Furniture,Chairs,Chairs Model 22,7757.26,2,0.1,-455.84
ORD-101576,2023-12-23,2023-12-26,C-299,Customer 299,Consumer,India,Chennai,Tamil Nadu,East,Office Supplies,Binders,Binders Model 21,3626.69,3,0.2,406.43
ORD-101577,2024-06-18,2024-06-23,C-246,Customer 246,Home Office,India,Hyderabad,Delhi,East,Office Supplies,Paper,Paper Model 14,880.13,1,0.0,161.3
ORD-101578,2024-03-11,2024-03-15,C-017,Customer 017,Corporate,India,Chennai,Tamil Nadu,East,Office Supplies,Storage,Storage Model 18,1159.99,2,0.1,137.49
ORD-101579,2023-03-17,2023-03-22,C-269,Customer 269,Consumer,India,Bangalore,Telangana,West,Furniture,Bookcases,Bookcases Model 24,11639.72,7,0.2,140.3
ORD-101580,2024-10-06,2024-10-11,C-119,Customer 119,Consumer,India,Mumbai,Telangana,South,Furniture,Furnishings,Furnishings Model 3,5324.91,2,0.1,-307.84
ORD-101581,2023-12-23,2023-12-26,C-026,Customer 026,Corporate,India,Hyderabad,Delhi,East,Furniture,Bookcases,Bookcases Model 14,4022.36,3,0.2,-418.72
ORD-101582,2024-02-06,2024-02-10,C-226,Customer 226,Corporate,India,Hyderabad,Delhi,East,Technology,Machines,Machines Model 22,10590.45,2,0.1,1652.05
ORD-101583,2024-02-27,2024-02-28,C-064,Customer 064,Home Office,India,Chennai,Tamil Nadu,East,Furniture,Furnishings,Furnishings Model 21,3391.75,1,0.1,28.2
ORD-101584,2023-04-26,2023-05-03,C-111,Customer 111,Corporate,India,Chennai,Karnataka,West,Office Supplies,Art,Art Model 9,6664.33,7,0.05,763.73
ORD-101585,2023-11-14,2023-11-19,C-166,Customer 166,Home Office,India,Chennai,Delhi,East,Furniture,Chairs,Chairs Model 12,6978.14,2,0.0,1004.33
ORD-101586,2023-08-08,2023-08-11,C-041,Customer 041,Corporate,India,Mumbai,Karnataka,West,Office Supplies,Paper,Paper Model 17,622.92,1,0.15,58.7
ORD-101587,2024-03-21,2024-03-22,C-008,Customer 008,Corporate,India,Mumbai,Telangana,East,Furniture,Tables,Tables Model 19,5692.59,4,0.4,-1746.13
ORD-101588,2023-03-06,2023-03-07,C-024,Customer 024,Corporate,India,Mumbai,Delhi,West,Technology,Copiers,Copiers Model 11,40864.47,5,0.1,7260.5
ORD-101589,2023-11-09,2023-11-11,C-018,Customer 018,Home Office,India,Bangalore,Tamil Nadu,South,Technology,Machines,Machines Model 8,48827.5,7,0.0,7825.93
ORD-101590,2023-07-25,2023-07-29,C-005,Customer 005,Consumer,India,Chennai,Karnataka,East,Furniture,Chairs,Chairs Model 7,8394.89,4,0.2,-61.24
ORD-101591,2024-01-26,2024-02-02,C-024,Customer 024,Corporate,India,Delhi,Karnataka,North,Furniture,Tables,Tables Model 4,3747.58,1,0.5,-1423.34
ORD-101592,2023-05-24,2023-05-28,C-003,Customer 003,Consumer,India,Mumbai,Delhi,South,Technology,Machines,Machines Model 14,16615.93,2,0.1,1073.99
ORD-101593,2023-02-10,2023-02-11,C-112,Customer 112,Home Office,India,Bangalore,Delhi,South,Technology,Copiers,Copiers Model 17,6808.65,2,0.0,841.62
ORD-101594,2024-11-24,2024-11-26,C-118,Customer 118,Corporate,India,Chennai,Karnataka,West,Technology,Machines,Machines Model 7,17215.77,5,0.0,3842.39
ORD-101595,2023-07-06,2023-07-07,C-103,Customer 103,Corporate,India,Delhi,Delhi,West,Office Supplies,Storage,Storage Model 6,5622.26,5,0.0,591.89
ORD-101596,2023-10-03,2023-10-05,C-179,Customer 179,Consumer,India,Chennai,Tamil Nadu,West,Technology,Copiers,Copiers Model 13,3688.88,1,0.3,145.69
ORD-101597,2023-07-21,2023-07-26,C-255,Customer 255,Consumer,India,Mumbai,Delhi,South,Furniture,Chairs,Chairs Model 22,10878.87,6,0.4,-1701.86
ORD-101598,2023-01-10,2023-01-14,C-025,Customer 025,Corporate,India,Delhi,Karnataka,South,Office Supplies,Storage,Storage Model 1,2084.65,2,0.5,-367.15
ORD-101599,2024-05-03,2024-05-06,C-030,Customer 030,Home Office,India,Delhi,Delhi,West,Furniture,Tables,Tables Model 12,27518.21,7,0.25,-7116.03
ORD-101600,2023-10-26,2023-10-29,C-030,Customer 030,Corporate,India,Chennai,Karnataka,East,Office Supplies,Paper,Paper Model 5,5734.61,6,0.2,379.56
ORD-101601,2023-03-06,2023-03-13,C-284,Customer 284,Corporate,India,Hyderabad,Telangana,East,Furniture,Tables,Tables Model 12,1872.89,1,0.3,-529.6
ORD-101602,2024-12-01,2024-12-06,C-147,Customer 147,Home Office,India,Chennai,Telangana,North,Furniture,Tables,Tables Model 13,3951.03,1,0.4,-1557.94
ORD-101603,2024-05-12,2024-05-16,C-108,Customer 108,Consumer,India,Chennai,Tamil Nadu,West,Furniture,Tables,Tables Model 18,1295.45,1,0.3,-245.55
ORD-101604,2024-06-26,2024-07-03,C-028,Customer 028,Corporate,India,Delhi,Delhi,South,Office Supplies,Storage,Storage Model 24,967.88,2,0.0,10.31
ORD-101605,2024-11-07,2024-11-14,C-024,Customer 024,Home Office,India,Mumbai,Telangana,West,Furniture,Tables,Tables Model 17,4059.1,1,0.25,-864.7
ORD-101606,2024-10-28,2024-10-31,C-019,Customer 019,Corporate,India,Chennai,Delhi,West,Furniture,Tables,Tables Model 6,13544.3,5,0.25,-2371.79
ORD-101607,2023-09-19,2023-09-23,C-027,Customer 027,Consumer,India,Delhi,Telangana,North,Furniture,Tables,Tables Model 14,8964.81,2,0.25,-1789.17
ORD-101608,2024-07-28,2024-07-31,C-029,Customer 029,Consumer,India,Delhi,Maharashtra,North,Technology,Copiers,Copiers Model 23,15750.65,3,0.4,182.46
